Mon Apr 24 14:33:40 2023,"4,56.10,3.90,-0.00,1
"
Mon Apr 24 14:33:40 2023,"4,56.10,3.90,4.00,1
"
Mon Apr 24 14:33:40 2023,"4,56.10,3.90,4.00,1
"
Mon Apr 24 14:33:40 2023,"4,56.10,3.90,4.00,1
"
Mon Apr 24 14:33:40 2023,"4,56.10,3.90,-0.00,1
"
Mon Apr 24 14:33:41 2023,"4,56.20,4.00,4.00,1
"
Mon Apr 24 14:33:41 2023,"4,56.20,4.00,4.00,1
"
Mon Apr 24 14:33:42 2023,"4,56.20,4.00,4.00,1
"
Mon Apr 24 14:33:42 2023,"4,56.20,4.00,4.00,1
"
Mon Apr 24 14:33:43 2023,"4,56.20,4.00,4.00,1
"
Mon Apr 24 14:33:43 2023,"4,56.20,4.00,4.00,1
"
Mon Apr 24 14:33:44 2023,"4,56.20,4.00,4.00,1
"
Mon Apr 24 14:33:44 2023,"4,56.20,4.00,4.00,1
"
Mon Apr 24 14:33:45 2023,"4,56.20,4.00,4.00,1
"
Mon Apr 24 14:33:45 2023,"4,56.20,4.00,4.00,1
"
Mon Apr 24 14:33:46 2023,"4,56.20,4.00,4.00,1
"
Mon Apr 24 14:33:46 2023,"4,56.20,4.00,4.00,1
"
Mon Apr 24 14:33:47 2023,"4,56.20,4.00,4.00,1
"
Mon Apr 24 14:33:47 2023,"4,56.20,4.00,4.00,1
"
